network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
2a01:b747:8f0:122::/63,2635167,2963597,,0,0
2a01:b747:8f0:124::/62,2635167,2963597,,0,0
2a01:b747:8f0:128::/61,2635167,2963597,,0,0
2a01:b747:8f0:130::/60,2635167,2963597,,0,0
2a01:b747:8f0:140::/58,2635167,2963597,,0,0
2a01:b747:8f0:180::/57,2635167,2963597,,0,0
2a01:b747:8f0:200::/61,2635167,2963597,,0,0
2a01:b747:8f0:208::/62,2635167,2963597,,0,0
2a01:b747:8f0:20c::/63,2635167,2963597,,0,0
2a01:b747:8f0:20e::/63,2510769,2963597,,0,0
2a01:b747:8f0:210::/64,2510769,2963597,,0,0
2a01:b747:8f0:211::/64,2635167,2963597,,0,0
2a01:b747:8f0:212::/64,2510769,2963597,,0,0
2a01:b747:8f0:213::/64,2635167,2963597,,0,0
2a01:b747:8f0:214::/64,2661886,2963597,,0,0
2a01:b747:8f0:215::/64,2510769,2963597,,0,0
2a01:b747:8f0:216::/63,2635167,2963597,,0,0
2a01:b747:8f0:218::/64,290557,2963597,,0,0
2a01:b747:8f0:219::/64,2635167,2963597,,0,0
2a01:b747:8f0:21a::/63,2635167,2963597,,0,0
2a01:b747:8f0:21c::/62,2635167,2963597,,0,0
2a01:b747:8f0:220::/59,2635167,2963597,,0,0
2a01:b747:8f0:240::/58,2635167,2963597,,0,0
2a01:b747:8f0:280::/57,2635167,2963597,,0,0
2a01:b747:8f0:300::/56,2635167,2963597,,0,0
2a01:b747:8f0:400::/54,2635167,2963597,,0,0
2a01:b747:8f0:800::/53,2635167,2963597,,0,0
2a01:b747:8f0:1000::/52,2635167,2963597,,0,0
2a01:b747:8f0:2000::/51,2635167,2963597,,0,0
2a01:b747:8f0:4000::/50,2635167,2963597,,0,0
2a01:b747:8f0:8000::/49,2635167,2963597,,0,0
2a01:b747:8f1::/48,2635167,2963597,,0,0
2a01:b747:8f2::/47,2635167,2963597,,0,0
2a01:b747:8f4::/46,2635167,2963597,,0,0
2a01:b747:8f8::/45,2635167,2963597,,0,0
2a01:b747:900::/44,2750405,2963597,,0,0
2a01:b747:910::/45,2750405,2963597,,0,0
2a01:b747:918::/46,2658434,2963597,,0,0
2a01:b747:91c::/46,2750405,2963597,,0,0
2a01:b747:920::/46,3017382,2963597,,0,0
2a01:b747:924::/48,3017382,2963597,,0,0
2a01:b747:925::/48,2750405,2963597,,0,0
2a01:b747:926::/47,3017382,2963597,,0,0
2a01:b747:928::/45,3017382,2963597,,0,0
2a01:b747:930::/46,3017382,2963597,,0,0
2a01:b747:934::/48,3017382,2963597,,0,0
2a01:b747:935::/48,2750405,2963597,,0,0
2a01:b747:936::/47,2750405,2963597,,0,0
2a01:b747:938::/45,2750405,2963597,,0,0
2a01:b747:940::/46,2921044,2963597,,0,0
2a01:b747:944::/47,2921044,2963597,,0,0
2a01:b747:946::/48,2921044,2963597,,0,0
2a01:b747:947::/48,2750405,2963597,,0,0
2a01:b747:948::/47,2921044,2963597,,0,0
2a01:b747:94a::/48,2921044,2963597,,0,0
2a01:b747:94b::/48,2750405,2963597,,0,0
2a01:b747:94c::/46,2921044,2963597,,0,0
2a01:b747:950::/47,2921044,2963597,,0,0
2a01:b747:952::/47,2750405,2963597,,0,0
2a01:b747:954::/46,2750405,2963597,,0,0
2a01:b747:958::/45,2750405,2963597,,0,0
2a01:b747:960::/44,3175395,2963597,,0,0
2a01:b747:970::/47,3175395,2963597,,0,0
2a01:b747:972::/47,2750405,2963597,,0,0
2a01:b747:974::/46,2750405,2963597,,0,0
2a01:b747:978::/45,2750405,2963597,,0,0
2a01:b747:980::/48,2782113,2963597,,0,0
2a01:b747:981::/48,2750405,2963597,,0,0
2a01:b747:982::/47,2750405,2963597,,0,0
2a01:b747:984::/48,2802361,2963597,,0,0
2a01:b747:985::/48,2750405,2963597,,0,0
2a01:b747:986::/47,2750405,2963597,,0,0
2a01:b747:988::/45,2750405,2963597,,0,0
2a01:b747:990::/44,2750405,2963597,,0,0
2a01:b747:9a0::/43,2750405,2963597,,0,0
2a01:b747:9c0::/42,2750405,2963597,,0,0
2a01:b747:a00::/39,2963597,2963597,,0,0
2a01:b747:c00::/38,2963597,2963597,,0,0
2a01:b747:1000::/36,2963597,2963597,,0,0
2a01:b747:2000::/35,2963597,2963597,,0,0
2a01:b747:4000::/34,2963597,2963597,,0,0
2a01:b747:8000::/33,2963597,2963597,,0,0
2a01:b760::/32,732800,732800,,0,0
2a01:b780::/32,718075,718075,,0,0
2a01:b7a0::/32,2921044,2921044,,0,0
2a01:b7c0::/29,2658434,2658434,,0,0
2a01:b7e0::/32,3017382,3017382,,0,0
2a01:b800::/32,6290252,6290252,,0,0
2a01:b820::/32,2635167,2635167,,0,0
2a01:b840::/32,798544,798544,,0,0
2a01:b860::/32,2921044,2921044,,0,0
2a01:b880::/32,2661886,2661886,,0,0
2a01:b8a0::/32,2017370,2017370,,0,0
2a01:b8c0::/32,3144096,3144096,,0,0
2a01:b8e0::/32,798544,798544,,0,0
2a01:b900::/32,2510769,2510769,,0,0
2a01:b920::/32,2658434,2658434,,0,0
2a01:b940::/29,2750405,2750405,,0,0
2a01:b960::/32,2750405,2750405,,0,0
2a01:b980::/32,2635167,2635167,,0,0
2a01:b9a0::/32,2017370,2017370,,0,0
2a01:b9c0::/32,2629691,2629691,,0,0
2a01:b9e0::/32,3017382,3017382,,0,0
2a01:ba20::/32,2635167,2635167,,0,0
2a01:ba40::/32,2658434,2658434,,0,0
2a01:ba60::/29,6254930,6254930,,0,0
2a01:ba80::/32,2017370,2017370,,0,0
2a01:baa0::/32,2750405,2750405,,0,0
2a01:bac0::/32,719819,719819,,0,0
2a01:bae0::/32,458258,458258,,0,0
2a01:bb00::/32,3017382,3017382,,0,0
2a01:bb20::/29,2921044,2921044,,0,0
2a01:bb40::/32,3144096,3144096,,0,0
2a01:bb60::/32,2750405,2750405,,0,0
2a01:bb80::/32,798544,798544,,0,0
2a01:bba0::/32,298795,298795,,0,0
2a01:bbc0::/32,174982,174982,,0,0
2a01:bbe0::/32,3175395,3175395,,0,0
2a01:bc00::/29,2963597,2963597,,0,0
2a01:bc40::/32,2017370,2017370,,0,0
2a01:bc60::/32,2658434,2658434,,0,0
2a01:bc80::/32,6252001,6252001,,0,0
2a01:bca0::/32,2635167,2635167,,0,0
2a01:bce0::/32,3175395,3175395,,0,0
2a01:bd00::/32,2658434,2658434,,0,0
2a01:bd20::/32,2658434,2658434,,0,0
2a01:bd40::/29,2921044,2921044,,0,0
2a01:bd60::/32,163843,163843,,0,0
2a01:bd80::/29,130758,130758,,0,0
2a01:bda0::/32,3077311,3077311,,0,0
2a01:bdc0::/32,2510769,2510769,,0,0
2a01:bde0::/32,2635167,2635167,,0,0
2a01:be00::/32,719819,719819,,0,0
2a01:be40::/32,2017370,2017370,,0,0
2a01:be60::/32,2963597,2963597,,0,0
2a01:be80::/32,2921044,2921044,,0,0
2a01:bea0::/32,2635167,2635167,,0,0
2a01:bee0::/32,3175395,3175395,,0,0
2a01:bf00::/32,2658434,2658434,,0,0
2a01:bf20::/32,690791,690791,,0,0
2a01:bf40::/32,3175395,3175395,,0,0
2a01:bf60::/32,6252001,6252001,,0,0
2a01:bf80::/32,3144096,3144096,,0,0
2a01:bfa0::/32,1527747,1527747,,0,0
2a01:bfc0::/32,2017370,2017370,,0,0
2a01:bfe0::/32,3017382,3017382,,0,0
2a01:c000::/22,3017382,3017382,,0,0
2a01:c400::/24,3017382,3017382,,0,0
2a01:c500::/29,3017382,3017382,,0,0
2a01:c508::/30,3017382,3017382,,0,0
2a01:c50c::/31,3017382,3017382,,0,0
2a01:c50e::/37,3017382,3017382,,0,0
2a01:c50e:800::/38,3017382,3017382,,0,0
2a01:c50e:c00::/38,2510769,3017382,,0,0
2a01:c50e:1000::/37,2510769,3017382,,0,0
2a01:c50e:1800::/43,2510769,3017382,,0,0
2a01:c50e:1820::/43,3017382,3017382,,0,0
2a01:c50e:1840::/42,3017382,3017382,,0,0
2a01:c50e:1880::/41,3017382,3017382,,0,0
2a01:c50e:1900::/40,3017382,3017382,,0,0
2a01:c50e:1a00::/39,2510769,3017382,,0,0
2a01:c50e:1c00::/38,3017382,3017382,,0,0
2a01:c50e:2000::/36,2510769,3017382,,0,0
2a01:c50e:3000::/37,2510769,3017382,,0,0
2a01:c50e:3800::/44,3017382,3017382,,0,0
2a01:c50e:3810::/44,2510769,3017382,,0,0
2a01:c50e:3820::/43,2510769,3017382,,0,0
2a01:c50e:3840::/42,3017382,3017382,,0,0
2a01:c50e:3880::/41,3017382,3017382,,0,0
2a01:c50e:3900::/40,3017382,3017382,,0,0
2a01:c50e:3a00::/39,3017382,3017382,,0,0
2a01:c50e:3c00::/38,2510769,3017382,,0,0
2a01:c50e:4000::/37,3017382,3017382,,0,0
2a01:c50e:4800::/38,2510769,3017382,,0,0
2a01:c50e:4c00::/38,3017382,3017382,,0,0
2a01:c50e:5000::/37,2510769,3017382,,0,0
2a01:c50e:5800::/38,3017382,3017382,,0,0
2a01:c50e:5c00::/38,2510769,3017382,,0,0
2a01:c50e:6000::/38,3017382,3017382,,0,0
2a01:c50e:6400::/38,2510769,3017382,,0,0
2a01:c50e:6800::/38,2510769,3017382,,0,0
2a01:c50e:6c00::/38,3017382,3017382,,0,0
2a01:c50e:7000::/36,3017382,3017382,,0,0
2a01:c50e:8000::/38,2510769,3017382,,0,0
2a01:c50e:8400::/38,3017382,3017382,,0,0
2a01:c50e:8800::/37,2510769,3017382,,0,0
2a01:c50e:9000::/38,2510769,3017382,,0,0
2a01:c50e:9400::/38,3017382,3017382,,0,0
2a01:c50e:9800::/38,3017382,3017382,,0,0
2a01:c50e:9c00::/38,2510769,3017382,,0,0
2a01:c50e:a000::/36,2510769,3017382,,0,0
2a01:c50e:b000::/37,3017382,3017382,,0,0
2a01:c50e:b800::/37,2510769,3017382,,0,0
2a01:c50e:c000::/37,3017382,3017382,,0,0
2a01:c50e:c800::/38,2510769,3017382,,0,0
2a01:c50e:cc00::/38,3017382,3017382,,0,0
2a01:c50e:d000::/36,2510769,3017382,,0,0
2a01:c50e:e000::/38,2510769,3017382,,0,0
2a01:c50e:e400::/38,3017382,3017382,,0,0
2a01:c50e:e800::/38,2510769,3017382,,0,0
2a01:c50e:ec00::/39,3017382,3017382,,0,0
2a01:c50e:ee00::/39,2510769,3017382,,0,0
2a01:c50e:f000::/38,2510769,3017382,,0,0
2a01:c50e:f400::/38,3017382,3017382,,0,0
2a01:c50e:f800::/39,2510769,3017382,,0,0
2a01:c50e:fa00::/39,3017382,3017382,,0,0
2a01:c50e:fc00::/38,2510769,3017382,,0,0
2a01:c50f::/39,3017382,3017382,,0,0
2a01:c50f:200::/39,2510769,3017382,,0,0
2a01:c50f:400::/39,2510769,3017382,,0,0
2a01:c50f:600::/39,3017382,3017382,,0,0
2a01:c50f:800::/37,2510769,3017382,,0,0
2a01:c50f:1000::/41,2510769,3017382,,0,0
2a01:c50f:1080::/44,2510769,3017382,,0,0
2a01:c50f:1090::/44,3017382,3017382,,0,0
2a01:c50f:10a0::/43,3017382,3017382,,0,0
2a01:c50f:10c0::/43,2510769,3017382,,0,0
2a01:c50f:10e0::/43,3017382,3017382,,0,0
2a01:c50f:1100::/40,2510769,3017382,,0,0
2a01:c50f:1200::/39,3017382,3017382,,0,0
2a01:c50f:1400::/39,3017382,3017382,,0,0
2a01:c50f:1600::/39,2510769,3017382,,0,0
2a01:c50f:1800::/42,3017382,3017382,,0,0
2a01:c50f:1840::/48,3017382,3017382,,0,0
2a01:c50f:1841::/48,2510769,3017382,,0,0
2a01:c50f:1842::/47,3017382,3017382,,0,0
2a01:c50f:1844::/46,3017382,3017382,,0,0
2a01:c50f:1848::/45,3017382,3017382,,0,0
2a01:c50f:1850::/44,3017382,3017382,,0,0
2a01:c50f:1860::/43,3017382,3017382,,0,0
2a01:c50f:1880::/47,3017382,3017382,,0,0
2a01:c50f:1882::/47,2510769,3017382,,0,0
2a01:c50f:1884::/46,3017382,3017382,,0,0
2a01:c50f:1888::/45,3017382,3017382,,0,0
2a01:c50f:1890::/44,3017382,3017382,,0,0
2a01:c50f:18a0::/43,3017382,3017382,,0,0
2a01:c50f:18c0::/42,3017382,3017382,,0,0
2a01:c50f:1900::/40,2510769,3017382,,0,0
2a01:c50f:1a00::/40,2510769,3017382,,0,0
2a01:c50f:1b00::/41,2510769,3017382,,0,0
2a01:c50f:1b80::/41,3017382,3017382,,0,0
2a01:c50f:1c00::/41,3017382,3017382,,0,0
2a01:c50f:1c80::/42,3017382,3017382,,0,0
2a01:c50f:1cc0::/42,2510769,3017382,,0,0
2a01:c50f:1d00::/41,2510769,3017382,,0,0
2a01:c50f:1d80::/41,3017382,3017382,,0,0
2a01:c50f:1e00::/42,3017382,3017382,,0,0
2a01:c50f:1e40::/42,2510769,3017382,,0,0
2a01:c50f:1e80::/41,3017382,3017382,,0,0
2a01:c50f:1f00::/40,2510769,3017382,,0,0
2a01:c50f:2000::/39,2510769,3017382,,0,0
2a01:c50f:2200::/41,3017382,3017382,,0,0
2a01:c50f:2280::/41,2510769,3017382,,0,0
2a01:c50f:2300::/40,2510769,3017382,,0,0
2a01:c50f:2400::/40,2510769,3017382,,0,0
2a01:c50f:2500::/41,3017382,3017382,,0,0
2a01:c50f:2580::/42,3017382,3017382,,0,0
2a01:c50f:25c0::/44,2510769,3017382,,0,0
2a01:c50f:25d0::/44,3017382,3017382,,0,0
2a01:c50f:25e0::/43,3017382,3017382,,0,0
2a01:c50f:2600::/40,3017382,3017382,,0,0
2a01:c50f:2700::/41,2510769,3017382,,0,0
2a01:c50f:2780::/41,3017382,3017382,,0,0
2a01:c50f:2800::/40,3017382,3017382,,0,0
2a01:c50f:2900::/40,2510769,3017382,,0,0
2a01:c50f:2a00::/39,2510769,3017382,,0,0
2a01:c50f:2c00::/39,3017382,3017382,,0,0
2a01:c50f:2e00::/39,2510769,3017382,,0,0
2a01:c50f:3000::/36,3017382,3017382,,0,0
2a01:c50f:4000::/34,3017382,3017382,,0,0
2a01:c50f:8000::/39,2510769,3017382,,0,0
2a01:c50f:8200::/43,2510769,3017382,,0,0
2a01:c50f:8220::/43,3017382,3017382,,0,0
2a01:c50f:8240::/42,2510769,3017382,,0,0
2a01:c50f:8280::/41,2510769,3017382,,0,0
2a01:c50f:8300::/40,2510769,3017382,,0,0
2a01:c50f:8400::/39,2510769,3017382,,0,0
2a01:c50f:8600::/41,2510769,3017382,,0,0
2a01:c50f:8680::/42,3017382,3017382,,0,0
2a01:c50f:86c0::/42,2510769,3017382,,0,0
2a01:c50f:8700::/40,2510769,3017382,,0,0
2a01:c50f:8800::/39,2510769,3017382,,0,0
2a01:c50f:8a00::/41,2510769,3017382,,0,0
2a01:c50f:8a80::/44,2510769,3017382,,0,0
2a01:c50f:8a90::/44,3017382,3017382,,0,0
2a01:c50f:8aa0::/43,3017382,3017382,,0,0
2a01:c50f:8ac0::/42,2510769,3017382,,0,0
2a01:c50f:8b00::/40,2510769,3017382,,0,0
2a01:c50f:8c00::/40,2510769,3017382,,0,0
2a01:c50f:8d00::/41,2510769,3017382,,0,0
2a01:c50f:8d80::/47,2510769,3017382,,0,0
2a01:c50f:8d82::/47,3017382,3017382,,0,0
2a01:c50f:8d84::/46,3017382,3017382,,0,0
2a01:c50f:8d88::/45,3017382,3017382,,0,0
2a01:c50f:8d90::/44,3017382,3017382,,0,0
2a01:c50f:8da0::/43,3017382,3017382,,0,0
2a01:c50f:8dc0::/42,2510769,3017382,,0,0
2a01:c50f:8e00::/42,3017382,3017382,,0,0
2a01:c50f:8e40::/42,2510769,3017382,,0,0
2a01:c50f:8e80::/41,2510769,3017382,,0,0
2a01:c50f:8f00::/41,2510769,3017382,,0,0
2a01:c50f:8f80::/41,3017382,3017382,,0,0
2a01:c50f:9000::/40,2510769,3017382,,0,0
2a01:c50f:9100::/42,3017382,3017382,,0,0
2a01:c50f:9140::/42,2510769,3017382,,0,0
2a01:c50f:9180::/41,2510769,3017382,,0,0
2a01:c50f:9200::/39,2510769,3017382,,0,0
2a01:c50f:9400::/38,2510769,3017382,,0,0
2a01:c50f:9800::/42,3017382,3017382,,0,0
2a01:c50f:9840::/42,2510769,3017382,,0,0
2a01:c50f:9880::/41,2510769,3017382,,0,0
2a01:c50f:9900::/41,2510769,3017382,,0,0
2a01:c50f:9980::/42,2510769,3017382,,0,0
2a01:c50f:99c0::/43,2510769,3017382,,0,0
2a01:c50f:99e0::/43,3017382,3017382,,0,0
2a01:c50f:9a00::/39,2510769,3017382,,0,0
2a01:c50f:9c00::/40,2510769,3017382,,0,0
2a01:c50f:9d00::/41,2510769,3017382,,0,0
2a01:c50f:9d80::/41,3017382,3017382,,0,0
2a01:c50f:9e00::/39,2510769,3017382,,0,0
2a01:c50f:a000::/36,2510769,3017382,,0,0
2a01:c50f:b000::/38,2510769,3017382,,0,0
2a01:c50f:b400::/40,2510769,3017382,,0,0
2a01:c50f:b500::/41,2510769,3017382,,0,0
2a01:c50f:b580::/41,3017382,3017382,,0,0
2a01:c50f:b600::/39,2510769,3017382,,0,0
2a01:c50f:b800::/37,2510769,3017382,,0,0
2a01:c50f:c000::/39,2510769,3017382,,0,0
2a01:c50f:c200::/40,3017382,3017382,,0,0
2a01:c50f:c300::/40,2510769,3017382,,0,0
2a01:c50f:c400::/40,3017382,3017382,,0,0
2a01:c50f:c500::/41,2510769,3017382,,0,0
2a01:c50f:c580::/42,3017382,3017382,,0,0
2a01:c50f:c5c0::/45,2510769,3017382,,0,0
2a01:c50f:c5c8::/45,3017382,3017382,,0,0
2a01:c50f:c5d0::/44,3017382,3017382,,0,0
2a01:c50f:c5e0::/43,3017382,3017382,,0,0
2a01:c50f:c600::/41,2510769,3017382,,0,0
2a01:c50f:c680::/41,3017382,3017382,,0,0
2a01:c50f:c700::/40,3017382,3017382,,0,0
2a01:c50f:c800::/38,2510769,3017382,,0,0
2a01:c50f:cc00::/39,2510769,3017382,,0,0
2a01:c50f:ce00::/40,2510769,3017382,,0,0
2a01:c50f:cf00::/41,2510769,3017382,,0,0
2a01:c50f:cf80::/41,3017382,3017382,,0,0
2a01:c50f:d000::/38,2510769,3017382,,0,0
2a01:c50f:d400::/39,2510769,3017382,,0,0
2a01:c50f:d600::/40,2510769,3017382,,0,0
2a01:c50f:d700::/42,2510769,3017382,,0,0
2a01:c50f:d740::/42,3017382,3017382,,0,0
2a01:c50f:d780::/41,3017382,3017382,,0,0
2a01:c50f:d800::/40,3017382,3017382,,0,0
2a01:c50f:d900::/40,2510769,3017382,,0,0
2a01:c50f:da00::/39,3017382,3017382,,0,0
2a01:c50f:dc00::/39,2510769,3017382,,0,0
2a01:c50f:de00::/40,3017382,3017382,,0,0
2a01:c50f:df00::/40,2510769,3017382,,0,0
2a01:c50f:e000::/38,2510769,3017382,,0,0
2a01:c50f:e400::/39,2510769,3017382,,0,0
2a01:c50f:e600::/40,2510769,3017382,,0,0
2a01:c50f:e700::/44,2510769,3017382,,0,0
2a01:c50f:e710::/44,3017382,3017382,,0,0
2a01:c50f:e720::/43,3017382,3017382,,0,0
2a01:c50f:e740::/42,3017382,3017382,,0,0
2a01:c50f:e780::/41,3017382,3017382,,0,0
2a01:c50f:e800::/39,2510769,3017382,,0,0
2a01:c50f:ea00::/41,3017382,3017382,,0,0
2a01:c50f:ea80::/42,3017382,3017382,,0,0
2a01:c50f:eac0::/42,2510769,3017382,,0,0
2a01:c50f:eb00::/40,2510769,3017382,,0,0
2a01:c50f:ec00::/38,2510769,3017382,,0,0
2a01:c50f:f000::/40,2510769,3017382,,0,0
2a01:c50f:f100::/40,3017382,3017382,,0,0
2a01:c50f:f200::/39,2510769,3017382,,0,0
2a01:c50f:f400::/39,2510769,3017382,,0,0
2a01:c50f:f600::/41,3017382,3017382,,0,0
2a01:c50f:f680::/41,2510769,3017382,,0,0
2a01:c50f:f700::/40,2510769,3017382,,0,0
2a01:c50f:f800::/38,2510769,3017382,,0,0
2a01:c50f:fc00::/44,2510769,3017382,,0,0
2a01:c50f:fc10::/44,3017382,3017382,,0,0
2a01:c50f:fc20::/43,3017382,3017382,,0,0
2a01:c50f:fc40::/42,3017382,3017382,,0,0
2a01:c50f:fc80::/41,2510769,3017382,,0,0
2a01:c50f:fd00::/40,2510769,3017382,,0,0
2a01:c50f:fe00::/41,2510769,3017382,,0,0
2a01:c50f:fe80::/41,3017382,3017382,,0,0
2a01:c50f:ff00::/41,2510769,3017382,,0,0
2a01:c50f:ff80::/42,2510769,3017382,,0,0
2a01:c50f:ffc0::/42,3017382,3017382,,0,0
2a01:c510::/28,3017382,3017382,,0,0
2a01:c520::/27,3017382,3017382,,0,0
2a01:c540::/26,3017382,3017382,,0,0
2a01:c580::/25,3017382,3017382,,0,0
2a01:c600::/23,3017382,3017382,,0,0
2a01:c800::/26,3017382,3017382,,0,0
2a01:c840::/31,3017382,3017382,,0,0
2a01:c842::/32,3017382,3017382,,0,0
2a01:c843::/33,3017382,3017382,,0,0
2a01:c843:8000::/34,3017382,3017382,,0,0
2a01:c843:c000::/35,3017382,3017382,,0,0
2a01:c843:e000::/36,3017382,3017382,,0,0
2a01:c843:f000::/37,3017382,3017382,,0,0
2a01:c843:f800::/38,3017382,3017382,,0,0
2a01:c843:fc00::/39,3017382,3017382,,0,0
2a01:c843:fe00::/40,3017382,3017382,,0,0
2a01:c843:ff00::/41,3017382,3017382,,0,0
2a01:c843:ff80::/42,3017382,3017382,,0,0
2a01:c843:ffc0::/43,3017382,3017382,,0,0
2a01:c843:ffe0::/44,3017382,3017382,,0,0
2a01:c843:fff0::/45,3017382,3017382,,0,0
2a01:c843:fff8::/46,3017382,3017382,,0,0
2a01:c843:fffc::/52,3057568,3017382,,0,0
2a01:c843:fffc:1000::/52,3017382,3017382,,0,0
2a01:c843:fffc:2000::/51,3017382,3017382,,0,0
2a01:c843:fffc:4000::/50,3017382,3017382,,0,0
2a01:c843:fffc:8000::/49,3017382,3017382,,0,0
2a01:c843:fffd::/48,3017382,3017382,,0,0
2a01:c843:fffe::/47,3017382,3017382,,0,0
2a01:c844::/36,3017382,3017382,,0,0
2a01:c844:1000::/39,3057568,3017382,,0,0
2a01:c844:1200::/39,3017382,3017382,,0,0
2a01:c844:1400::/45,3017382,3017382,,0,0
2a01:c844:1408::/47,3017382,3017382,,0,0
2a01:c844:140a::/53,3017382,3017382,,0,0
2a01:c844:140a:800::/54,3017382,3017382,,0,0
2a01:c844:140a:c00::/55,3017382,3017382,,0,0
2a01:c844:140a:e00::/66,3017382,3017382,,0,0
2a01:c844:140a:e00:4000::/68,3017382,3017382,,0,0
2a01:c844:140a:e00:5000::/73,3017382,3017382,,0,0
2a01:c844:140a:e00:5080::/74,3017382,3017382,,0,0
2a01:c844:140a:e00:50c0::/75,3017382,3017382,,0,0
2a01:c844:140a:e00:50e0::/80,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1::/82,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:4000::/83,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6000::/85,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6800::/86,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6c00::/87,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6e00::/88,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f00::/90,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f40::/91,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f60::/93,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f68::/94,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6c::/96,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d::/98,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:4000:0/99,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:6000:0/103,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:6200:0/104,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:6300:0/105,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:6380:0/106,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63c0:0/108,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d0:0/110,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:0/119,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:200/120,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:300/124,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:310/125,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:318/126,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:31c/127,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:31e/128,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:31f/128,3057568,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:320/123,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:340/122,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:380/121,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:400/118,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:800/117,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:1000/116,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:2000/115,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:4000/114,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d4:8000/113,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d5:0/112,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d6:0/111,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63d8:0/109,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:63e0:0/107,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:6400:0/102,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:6800:0/101,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:7000:0/100,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6d:8000:0/97,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f6e::/95,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f70::/92,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:6f80::/89,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:7000::/84,3017382,3017382,,0,0
2a01:c844:140a:e00:50e1:8000::/81,3017382,3017382,,0,0
2a01:c844:140a:e00:50e2::/79,3017382,3017382,,0,0
2a01:c844:140a:e00:50e4::/78,3017382,3017382,,0,0
2a01:c844:140a:e00:50e8::/77,3017382,3017382,,0,0
2a01:c844:140a:e00:50f0::/76,3017382,3017382,,0,0
2a01:c844:140a:e00:5100::/72,3017382,3017382,,0,0
2a01:c844:140a:e00:5200::/71,3017382,3017382,,0,0
2a01:c844:140a:e00:5400::/70,3017382,3017382,,0,0
2a01:c844:140a:e00:5800::/69,3017382,3017382,,0,0
2a01:c844:140a:e00:6000::/67,3017382,3017382,,0,0
2a01:c844:140a:e00:8000::/65,3017382,3017382,,0,0
2a01:c844:140a:e01::/64,3017382,3017382,,0,0
2a01:c844:140a:e02::/63,3017382,3017382,,0,0
2a01:c844:140a:e04::/62,3017382,3017382,,0,0
